dteday,month,dayofweek,hour,holiday,season,weather,temperature,humidity,count
2011-08-16,8,2,14,0,3,1,23.7,64,182
2011-08-16,8,2,15,0,3,1,24.6,61,159
2011-08-16,8,2,16,0,3,1,25.3,58,303
2011-08-16,8,2,17,0,3,1,25.8,56,600
2011-08-16,8,2,18,0,3,1,26.6,53,570
2011-08-16,8,2,19,0,3,1,28.3,47,376
2011-08-16,8,2,20,0,3,1,28.5,46,280
2011-08-16,8,2,21,0,3,1,28.5,45,215
2011-08-16,8,2,22,0,3,1,28.1,48,152
2011-08-16,8,2,23,0,3,1,26.9,66,77
2011-08-17,8,3,0,0,3,1,25.4,66,24
2011-08-17,8,3,1,0,3,1,23.6,70,14
2011-08-17,8,3,2,0,3,1,22.3,73,6
2011-08-17,8,3,3,0,3,1,21.6,75,5
2011-08-17,8,3,4,0,3,1,21.3,76,5
2011-08-17,8,3,5,0,3,1,20.6,79,28
2011-08-17,8,3,6,0,3,1,19.9,82,105
2011-08-17,8,3,7,0,3,1,19.4,90,308
2011-08-17,8,3,8,0,3,1,19.3,91,487
2011-08-17,8,3,9,0,3,1,19.0,91,209
2011-08-17,8,3,10,0,3,1,18.7,92,118
2011-08-17,8,3,11,0,3,1,18.6,92,128
2011-08-17,8,3,12,0,3,1,21.3,84,189
2011-08-17,8,3,13,0,3,1,24.3,70,176
2011-08-17,8,3,14,0,3,1,26.7,60,192
2011-08-17,8,3,15,0,3,1,28.5,51,159
2011-08-17,8,3,16,0,3,1,29.5,45,300
2011-08-17,8,3,17,0,3,1,29.3,45,552
2011-08-17,8,3,18,0,3,1,29.9,43,556
2011-08-17,8,3,19,0,3,1,30.2,42,347
2011-08-17,8,3,20,0,3,1,29.9,43,280
2011-08-17,8,3,21,0,3,1,29.4,45,230
2011-08-17,8,3,22,0,3,1,28.8,49,171
2011-08-17,8,3,23,0,3,1,27.5,56,105
2011-08-18,8,4,0,0,3,1,26.1,64,56
2011-08-18,8,4,1,0,3,1,25.2,68,24
2011-08-18,8,4,2,0,3,1,24.6,71,6
2011-08-18,8,4,3,0,3,1,23.9,74,6
2011-08-18,8,4,4,0,3,1,23.3,75,9
2011-08-18,8,4,5,0,3,1,22.9,76,27
2011-08-18,8,4,6,0,3,1,22.6,76,103
2011-08-18,8,4,7,0,3,1,22.5,75,308
2011-08-18,8,4,8,0,3,1,22.4,75,420
2011-08-18,8,4,9,0,3,1,22.1,75,228
2011-08-18,8,4,10,0,3,1,21.9,76,129
2011-08-18,8,4,11,0,3,1,21.7,78,141
2011-08-18,8,4,12,0,3,1,22.5,77,173
2011-08-18,8,4,13,0,3,1,23.9,71,187
2011-08-18,8,4,14,0,3,1,25.5,66,182
2011-08-18,8,4,15,0,3,1,27.0,62,174
2011-08-18,8,4,16,0,3,1,28.8,56,245
2011-08-18,8,4,17,0,3,1,30.3,51,409
2011-08-18,8,4,18,0,3,1,31.2,46,274
2011-08-18,8,4,19,0,3,1,31.8,44,141
2011-08-18,8,4,20,0,3,1,31.9,43,165
2011-08-18,8,4,21,0,3,1,30.7,46,149
2011-08-18,8,4,22,0,3,3,27.3,62,135
2011-08-18,8,4,23,0,3,3,25.0,78,114
2011-08-19,8,5,0,0,3,2,24.1,81,62
2011-08-19,8,5,1,0,3,1,23.6,83,20
2011-08-19,8,5,2,0,3,1,23.4,84,8
2011-08-19,8,5,3,0,3,1,23.0,86,3
2011-08-19,8,5,4,0,3,2,22.3,89,8
2011-08-19,8,5,5,0,3,1,21.9,92,17
2011-08-19,8,5,6,0,3,1,21.3,95,93
2011-08-19,8,5,7,0,3,1,20.9,94,263
2011-08-19,8,5,8,0,3,1,21.0,94,398
2011-08-19,8,5,9,0,3,1,21.5,93,218
2011-08-19,8,5,10,0,3,1,21.3,95,165
2011-08-19,8,5,11,0,3,1,21.0,96,165
2011-08-19,8,5,12,0,3,1,22.3,93,222
2011-08-19,8,5,13,0,3,1,24.1,84,232
2011-08-19,8,5,14,0,3,1,26.0,74,220
2011-08-19,8,5,15,0,3,1,28.2,62,222
2011-08-19,8,5,16,0,3,1,29.8,55,327
2011-08-19,8,5,17,0,3,1,30.7,51,527
2011-08-19,8,5,18,0,3,1,31.3,49,425
2011-08-19,8,5,19,0,3,2,29.1,60,165
2011-08-19,8,5,20,0,3,3,28.8,61,58
2011-08-19,8,5,21,0,3,2,29.0,59,107
2011-08-19,8,5,22,0,3,2,28.5,60,122
2011-08-19,8,5,23,0,3,1,27.7,64,106
2011-08-20,8,6,0,0,3,1,26.4,79,128
2011-08-20,8,6,1,0,3,3,24.2,79,47
2011-08-20,8,6,2,0,3,2,21.9,91,69
2011-08-20,8,6,3,0,3,1,21.8,92,51
2011-08-20,8,6,4,0,3,1,21.6,94,7
2011-08-20,8,6,5,0,3,1,21.0,97,8
2011-08-20,8,6,6,0,3,2,20.8,97,24
2011-08-20,8,6,7,0,3,1,19.9,99,44
2011-08-20,8,6,8,0,3,1,19.7,99,133
2011-08-20,8,6,9,0,3,1,19.3,99,190
2011-08-20,8,6,10,0,3,1,19.1,99,306
2011-08-20,8,6,11,0,3,1,19.0,99,338
2011-08-20,8,6,12,0,3,1,21.1,94,409
2011-08-20,8,6,13,0,3,1,22.7,90,378
2011-08-20,8,6,14,0,3,1,24.4,80,375
2011-08-20,8,6,15,0,3,1,26.3,70,390
2011-08-20,8,6,16,0,3,1,28.0,62,373
2011-08-20,8,6,17,0,3,1,29.0,56,383
2011-08-20,8,6,18,0,3,1,29.6,54,394
2011-08-20,8,6,19,0,3,1,29.7,52,291
2011-08-20,8,6,20,0,3,1,30.0,52,248
2011-08-20,8,6,21,0,3,1,29.7,52,225
2011-08-20,8,6,22,0,3,1,29.2,53,223
2011-08-20,8,6,23,0,3,1,28.2,58,157
2011-08-21,8,7,0,0,3,1,26.6,65,74
2011-08-21,8,7,1,0,3,1,25.6,70,86
2011-08-21,8,7,2,0,3,1,24.9,75,64
2011-08-21,8,7,3,0,3,1,24.2,79,51
2011-08-21,8,7,4,0,3,1,23.6,83,6
2011-08-21,8,7,5,0,3,1,23.1,86,8
2011-08-21,8,7,6,0,3,1,22.7,89,14
2011-08-21,8,7,7,0,3,1,22.4,91,31
2011-08-21,8,7,8,0,3,1,22.3,92,92
2011-08-21,8,7,9,0,3,1,22.1,92,231
2011-08-21,8,7,10,0,3,1,22.3,91,274
2011-08-21,8,7,11,0,3,1,22.3,91,313
2011-08-21,8,7,12,0,3,1,23.6,85,374
2011-08-21,8,7,13,0,3,1,25.4,76,310
2011-08-21,8,7,14,0,3,1,27.2,70,235
2011-08-21,8,7,15,0,3,1,28.9,64,68
2011-08-21,8,7,16,0,3,2,29.9,62,258
2011-08-21,8,7,17,0,3,2,30.2,62,270
2011-08-21,8,7,18,0,3,2,30.7,63,311
2011-08-21,8,7,19,0,3,3,27.7,79,282
2011-08-21,8,7,20,0,3,3,27.2,79,181
2011-08-21,8,7,21,0,3,1,27.2,80,138
2011-08-21,8,7,22,0,3,1,27.0,81,134
2011-08-21,8,7,23,0,3,1,26.7,83,68
2011-08-22,8,1,0,0,3,1,25.8,88,40
2011-08-22,8,1,1,0,3,2,25.0,92,21
2011-08-22,8,1,2,0,3,3,24.5,93,8
2011-08-22,8,1,3,0,3,2,24.2,94,5
2011-08-22,8,1,4,0,3,1,24.0,93,12
2011-08-22,8,1,5,0,3,1,23.6,91,24
2011-08-22,8,1,6,0,3,1,23.1,87,112
2011-08-22,8,1,7,0,3,1,23.4,80,281
2011-08-22,8,1,8,0,3,1,22.9,80,351
2011-08-22,8,1,9,0,3,1,22.5,79,187
2011-08-22,8,1,10,0,3,1,22.2,78,121
2011-08-22,8,1,11,0,3,1,21.6,78,131
2011-08-22,8,1,12,0,3,1,21.9,75,207
2011-08-22,8,1,13,0,3,1,22.8,64,205
2011-08-22,8,1,14,0,3,1,23.8,56,225
2011-08-22,8,1,15,0,3,1,24.9,48,199
2011-08-22,8,1,16,0,3,1,25.9,43,320
2011-08-22,8,1,17,0,3,1,26.7,38,591
2011-08-22,8,1,18,0,3,1,27.4,35,609
2011-08-22,8,1,19,0,3,1,27.1,40,416
2011-08-22,8,1,20,0,3,1,27.2,38,268
2011-08-22,8,1,21,0,3,1,27.1,37,208
2011-08-22,8,1,22,0,3,1,26.7,38,153
2011-08-22,8,1,23,0,3,1,25.7,39,64
2011-08-23,8,2,0,0,3,1,24.3,46,35
2011-08-23,8,2,1,0,3,1,23.7,42,19
2011-08-23,8,2,2,0,3,1,22.5,44,6
2011-08-23,8,2,3,0,3,1,21.6,47,6
2011-08-23,8,2,4,0,3,1,20.9,50,5
2011-08-23,8,2,5,0,3,1,19.8,54,36
2011-08-23,8,2,6,0,3,1,18.8,60,114
2011-08-23,8,2,7,0,3,1,17.6,62,344
2011-08-23,8,2,8,0,3,1,16.8,67,504
2011-08-23,8,2,9,0,3,1,16.2,72,225
2011-08-23,8,2,10,0,3,1,15.7,76,148
2011-08-23,8,2,11,0,3,1,15.7,77,186
2011-08-23,8,2,12,0,3,1,18.0,71,237
2011-08-23,8,2,13,0,3,1,20.6,58,234
2011-08-23,8,2,14,0,3,1,22.3,51,651
2011-08-23,8,2,15,0,3,1,23.7,44,601
2011-08-23,8,2,16,0,3,1,24.8,40,444
2011-08-23,8,2,17,0,3,1,25.7,38,472
2011-08-23,8,2,18,0,3,1,26.5,35,519
2011-08-23,8,2,19,0,3,1,26.6,36,367
2011-08-23,8,2,20,0,3,1,27.0,35,260
2011-08-23,8,2,21,0,3,1,26.9,35,211
2011-08-23,8,2,22,0,3,1,26.6,35,191
2011-08-23,8,2,23,0,3,1,25.4,41,80
2011-08-24,8,3,0,0,3,1,23.4,49,38
2011-08-24,8,3,1,0,3,1,22.1,54,24
2011-08-24,8,3,2,0,3,1,21.2,58,6
2011-08-24,8,3,3,0,3,1,20.4,62,1
2011-08-24,8,3,4,0,3,1,19.6,66,7
2011-08-24,8,3,5,0,3,1,18.9,70,27
2011-08-24,8,3,6,0,3,1,18.3,76,108
2011-08-24,8,3,7,0,3,1,17.7,82,308
2011-08-24,8,3,8,0,3,1,17.3,88,468
2011-08-24,8,3,9,0,3,1,16.9,91,213
2011-08-24,8,3,10,0,3,1,16.7,93,146
2011-08-24,8,3,11,0,3,1,16.7,94,185
2011-08-24,8,3,12,0,3,1,19.3,86,235
2011-08-24,8,3,13,0,3,1,22.0,73,236
2011-08-24,8,3,14,0,3,1,23.9,65,204
2011-08-24,8,3,15,0,3,1,25.7,60,204
2011-08-24,8,3,16,0,3,1,27.3,54,271
2011-08-24,8,3,17,0,3,1,28.4,48,567
2011-08-24,8,3,18,0,3,1,29.0,44,621
2011-08-24,8,3,19,0,3,1,28.2,50,440
2011-08-24,8,3,20,0,3,1,28.6,48,334
2011-08-24,8,3,21,0,3,1,29.1,45,236
2011-08-24,8,3,22,0,3,1,28.8,46,181
2011-08-24,8,3,23,0,3,1,27.6,50,70
2011-08-25,8,4,0,0,3,1,26.1,56,52
2011-08-25,8,4,1,0,3,1,25.1,59,15
2011-08-25,8,4,2,0,3,1,24.5,63,5
2011-08-25,8,4,3,0,3,1,23.9,66,4
2011-08-25,8,4,4,0,3,1,23.6,69,7
2011-08-25,8,4,5,0,3,1,23.4,69,26
2011-08-25,8,4,6,0,3,1,23.2,70,102
2011-08-25,8,4,7,0,3,1,23.6,67,313
2011-08-25,8,4,8,0,3,1,23.4,71,484
2011-08-25,8,4,9,0,3,1,23.2,75,162
2011-08-25,8,4,10,0,3,1,23.1,78,142
2011-08-25,8,4,11,0,3,1,23.1,81,151
2011-08-25,8,4,12,0,3,2,23.7,80,41
2011-08-25,8,4,13,0,3,2,23.7,85,37
2011-08-25,8,4,14,0,3,1,24.6,82,113
2011-08-25,8,4,15,0,3,1,26.7,72,132
2011-08-25,8,4,16,0,3,1,29.3,62,121
2011-08-25,8,4,17,0,3,1,31.4,55,312
2011-08-25,8,4,18,0,3,2,32.7,49,408
2011-08-25,8,4,19,0,3,2,25.8,89,272
2011-08-25,8,4,20,0,3,1,26.7,84,225
2011-08-25,8,4,21,0,3,1,28.5,74,187
2011-08-25,8,4,22,0,3,1,28.7,73,147
2011-08-25,8,4,23,0,3,2,27.1,82,84
2011-08-26,8,5,0,0,3,3,25.6,89,51
2011-08-26,8,5,1,0,3,3,24.2,96,23
2011-08-26,8,5,2,0,3,2,23.8,97,20
2011-08-26,8,5,3,0,3,1,23.4,98,11
2011-08-26,8,5,4,0,3,1,23.0,98,8
2011-08-26,8,5,5,0,3,1,22.7,98,26
2011-08-26,8,5,6,0,3,1,22.3,99,105
2011-08-26,8,5,7,0,3,1,21.6,96,266
2011-08-26,8,5,8,0,3,1,21.3,97,404
2011-08-26,8,5,9,0,3,1,21.6,96,230
2011-08-26,8,5,10,0,3,1,21.1,98,123
2011-08-26,8,5,11,0,3,1,20.8,99,214
2011-08-26,8,5,12,0,3,1,22.0,96,243
2011-08-26,8,5,13,0,3,1,23.7,88,237
2011-08-26,8,5,14,0,3,1,25.2,82,219
2011-08-26,8,5,15,0,3,1,26.7,75,249
2011-08-26,8,5,16,0,3,1,28.0,71,343
2011-08-26,8,5,17,0,3,2,28.9,69,489
2011-08-26,8,5,18,0,3,1,29.3,68,410
2011-08-26,8,5,19,0,3,1,30.0,62,290
2011-08-26,8,5,20,0,3,1,30.2,61,222
2011-08-26,8,5,21,0,3,2,29.2,65,190
2011-08-26,8,5,22,0,3,2,28.1,71,152
2011-08-26,8,5,23,0,3,2,27.0,76,136
2011-08-27,8,6,0,0,3,2,26.0,80,145
2011-08-27,8,6,1,0,3,1,25.3,83,64
2011-08-27,8,6,2,0,3,1,24.7,87,77
2011-08-27,8,6,3,0,3,1,24.3,89,30
2011-08-27,8,6,4,0,3,1,24.0,92,4
2011-08-27,8,6,5,0,3,1,23.8,93,12
2011-08-27,8,6,6,0,3,1,23.6,95,18
2011-08-27,8,6,7,0,3,1,23.5,97,28
2011-08-27,8,6,8,0,3,1,23.5,97,76
2011-08-27,8,6,9,0,3,1,23.6,98,156
2011-08-27,8,6,10,0,3,1,23.8,98,205
2011-08-27,8,6,11,0,3,1,23.9,97,88
2011-08-27,8,6,12,0,3,1,24.1,96,76
2011-08-27,8,6,13,0,3,1,24.4,95,43
2011-08-27,8,6,14,0,3,1,24.4,94,23
2011-08-27,8,6,15,0,3,2,24.7,91,30
2011-08-27,8,6,16,0,3,2,24.2,92,24
2011-08-27,8,6,17,0,3,2,24.1,93,16
2011-08-27,8,6,18,0,3,3,23.8,95,16
2011-08-27,8,6,19,0,3,3,23.3,96,16
2011-08-27,8,6,20,0,3,3,22.6,94,16
2011-08-27,8,6,21,0,3,3,22.4,94,16
2011-08-27,8,6,22,0,3,3,22.3,94,16
2011-08-27,8,6,23,0,3,3,22.1,94,16
2011-08-28,8,7,0,0,3,3,21.8,94,16
2011-08-28,8,7,1,0,3,3,21.6,95,16
2011-08-28,8,7,2,0,3,3,21.5,94,16
2011-08-28,8,7,3,0,3,3,21.4,95,16
2011-08-28,8,7,4,0,3,3,21.4,95,16
2011-08-28,8,7,5,0,3,3,21.5,95,16
2011-08-28,8,7,6,0,3,3,21.4,95,16
2011-08-28,8,7,7,0,3,3,20.9,93,1
2011-08-28,8,7,8,0,3,3,20.8,92,8
2011-08-28,8,7,9,0,3,3,20.7,92,53
2011-08-28,8,7,10,0,3,3,20.5,91,142
2011-08-28,8,7,11,0,3,3,20.4,91,237
2011-08-28,8,7,12,0,3,3,20.3,91,306
2011-08-28,8,7,13,0,3,2,20.3,91,431
2011-08-28,8,7,14,0,3,2,20.3,90,447
2011-08-28,8,7,15,0,3,2,21.2,86,469
2011-08-28,8,7,16,0,3,1,23.8,74,491
2011-08-28,8,7,17,0,3,1,26.7,58,398
2011-08-28,8,7,18,0,3,1,28.2,51,402
2011-08-28,8,7,19,0,3,1,28.0,49,387
2011-08-28,8,7,20,0,3,1,28.6,45,214
2011-08-28,8,7,21,0,3,1,28.6,45,186
2011-08-28,8,7,22,0,3,1,27.9,50,98
2011-08-28,8,7,23,0,3,1,26.5,56,64
2011-08-29,8,1,0,0,3,1,24.8,61,34
2011-08-29,8,1,1,0,3,1,23.3,64,20
2011-08-29,8,1,2,0,3,1,22.1,71,13
2011-08-29,8,1,3,0,3,1,21.1,76,6
2011-08-29,8,1,4,0,3,1,20.4,80,3
2011-08-29,8,1,5,0,3,1,19.7,84,17
2011-08-29,8,1,6,0,3,1,19.4,85,102
2011-08-29,8,1,7,0,3,1,19.0,85,284
2011-08-29,8,1,8,0,3,1,18.7,85,404
2011-08-29,8,1,9,0,3,1,18.7,83,188
2011-08-29,8,1,10,0,3,1,18.5,80,115
2011-08-29,8,1,11,0,3,1,18.6,77,138
2011-08-29,8,1,12,0,3,1,19.0,76,207
2011-08-29,8,1,13,0,3,1,20.1,68,218
2011-08-29,8,1,14,0,3,1,21.3,61,182
2011-08-29,8,1,15,0,3,1,21.9,58,220
2011-08-29,8,1,16,0,3,2,22.0,58,282
2011-08-29,8,1,17,0,3,1,22.3,57,591
2011-08-29,8,1,18,0,3,1,22.5,56,547
2011-08-29,8,1,19,0,3,1,24.3,48,367
2011-08-29,8,1,20,0,3,1,24.6,47,277
2011-08-29,8,1,21,0,3,1,24.7,48,202
2011-08-29,8,1,22,0,3,1,24.2,52,142
2011-08-29,8,1,23,0,3,1,23.3,61,75
2011-08-30,8,2,0,0,3,1,22.2,65,27
2011-08-30,8,2,1,0,3,1,20.9,75,13
2011-08-30,8,2,2,0,3,1,21.3,68,10
2011-08-30,8,2,3,0,3,1,19.9,77,4
2011-08-30,8,2,4,0,3,1,18.5,84,6
2011-08-30,8,2,5,0,3,1,17.8,86,28
2011-08-30,8,2,6,0,3,1,17.3,87,119
2011-08-30,8,2,7,0,3,1,16.7,85,357
2011-08-30,8,2,8,0,3,1,16.2,85,493
2011-08-30,8,2,9,0,3,1,15.8,84,218
2011-08-30,8,2,10,0,3,1,15.4,83,137
2011-08-30,8,2,11,0,3,1,15.3,83,175
2011-08-30,8,2,12,0,3,1,17.3,78,237
2011-08-30,8,2,13,0,3,1,20.1,68,229
2011-08-30,8,2,14,0,3,1,22.2,61,209
2011-08-30,8,2,15,0,3,1,23.8,55,196
2011-08-30,8,2,16,0,3,1,24.9,50,337
2011-08-30,8,2,17,0,3,1,25.7,47,611
2011-08-30,8,2,18,0,3,1,26.2,46,576
2011-08-30,8,2,19,0,3,1,26.5,42,465
2011-08-30,8,2,20,0,3,1,26.5,42,298
2011-08-30,8,2,21,0,3,1,26.1,43,223
2011-08-30,8,2,22,0,3,1,25.4,47,143
2011-08-30,8,2,23,0,3,1,24.1,57,93
2011-08-31,8,3,0,0,3,1,22.1,71,32
2011-08-31,8,3,1,0,3,1,21.1,71,15
2011-08-31,8,3,2,0,3,1,21.5,65,6
2011-08-31,8,3,3,0,3,1,21.4,65,6
2011-08-31,8,3,4,0,3,1,21.2,65,5
2011-08-31,8,3,5,0,3,1,20.8,66,27
2011-08-31,8,3,6,0,3,1,20.3,69,111
2011-08-31,8,3,7,0,3,1,18.5,83,328
2011-08-31,8,3,8,0,3,1,18.8,84,467
2011-08-31,8,3,9,0,3,1,18.2,88,244
2011-08-31,8,3,10,0,3,1,17.7,91,138
2011-08-31,8,3,11,0,3,1,17.4,93,171
2011-08-31,8,3,12,0,3,1,17.8,94,260
2011-08-31,8,3,13,0,3,1,21.1,81,221
2011-08-31,8,3,14,0,3,1,23.5,66,196
2011-08-31,8,3,15,0,3,1,25.1,51,172
2011-08-31,8,3,16,0,3,1,26.2,47,309
2011-08-31,8,3,17,0,3,1,26.8,45,608
2011-08-31,8,3,18,0,3,1,27.3,44,565
2011-08-31,8,3,19,0,3,1,27.6,43,446
2011-08-31,8,3,20,0,3,1,27.6,43,289
2011-08-31,8,3,21,0,3,1,27.2,45,201
2011-08-31,8,3,22,0,3,1,26.3,50,157
2011-08-31,8,3,23,0,3,1,25.0,59,84
2011-09-01,9,4,0,0,3,1,23.2,67,51
2011-09-01,9,4,1,0,3,1,21.7,74,21
2011-09-01,9,4,2,0,3,1,20.7,79,25
2011-09-01,9,4,3,0,3,1,19.7,83,14
2011-09-01,9,4,4,0,3,1,19.1,86,7
2011-09-01,9,4,5,0,3,1,18.6,89,23
2011-09-01,9,4,6,0,3,1,18.0,91,105
2011-09-01,9,4,7,0,3,1,17.4,93,342
2011-09-01,9,4,8,0,3,1,17.1,94,498
2011-09-01,9,4,9,0,3,1,16.8,94,207
2011-09-01,9,4,10,0,3,1,16.5,95,138
2011-09-01,9,4,11,0,3,1,16.6,94,192
2011-09-01,9,4,12,0,3,1,18.4,92,229
2011-09-01,9,4,13,0,3,1,21.4,77,219
2011-09-01,9,4,14,0,3,1,23.7,67,198
2011-09-01,9,4,15,0,3,1,25.5,55,174
2011-09-01,9,4,16,0,3,1,26.5,51,308
2011-09-01,9,4,17,0,3,1,27.2,49,628
2011-09-01,9,4,18,0,3,1,27.5,48,531
2011-09-01,9,4,19,0,3,1,27.1,52,443
2011-09-01,9,4,20,0,3,1,26.8,52,280
2011-09-01,9,4,21,0,3,1,26.4,53,177
2011-09-01,9,4,22,0,3,1,25.7,54,179
2011-09-01,9,4,23,0,3,1,24.5,59,126
2011-09-02,9,5,0,0,3,1,23.1,63,64
2011-09-02,9,5,1,0,3,1,22.2,64,32
2011-09-02,9,5,2,0,3,2,21.4,68,20
2011-09-02,9,5,3,0,3,2,21.3,69,8
2011-09-02,9,5,4,0,3,2,21.0,74,4
2011-09-02,9,5,5,0,3,2,20.6,79,20
2011-09-02,9,5,6,0,3,2,20.1,83,76
2011-09-02,9,5,7,0,3,2,19.6,83,259
2011-09-02,9,5,8,0,3,2,19.3,84,456
2011-09-02,9,5,9,0,3,1,18.8,87,220
2011-09-02,9,5,10,0,3,1,18.6,88,140
2011-09-02,9,5,11,0,3,2,18.6,90,192
2011-09-02,9,5,12,0,3,2,19.6,89,260
2011-09-02,9,5,13,0,3,3,20.4,82,279
2011-09-02,9,5,14,0,3,1,21.0,78,283
2011-09-02,9,5,15,0,3,1,22.8,69,346
2011-09-02,9,5,16,0,3,1,24.4,61,381
2011-09-02,9,5,17,0,3,1,25.3,57,455
2011-09-02,9,5,18,0,3,1,26.1,54,355
2011-09-02,9,5,19,0,3,1,24.8,60,287
2011-09-02,9,5,20,0,3,1,24.6,60,196
2011-09-02,9,5,21,0,3,1,24.6,60,149
2011-09-02,9,5,22,0,3,1,24.3,62,147
2011-09-02,9,5,23,0,3,1,23.6,67,98
2011-09-03,9,6,0,0,3,1,22.6,75,87
2011-09-03,9,6,1,0,3,1,21.5,80,74
2011-09-03,9,6,2,0,3,1,21.0,81,41
2011-09-03,9,6,3,0,3,1,20.7,81,35
2011-09-03,9,6,4,0,3,1,20.2,83,7
2011-09-03,9,6,5,0,3,1,19.9,85,12
2011-09-03,9,6,6,0,3,1,19.4,87,23
2011-09-03,9,6,7,0,3,1,19.8,87,38
2011-09-03,9,6,8,0,3,1,19.4,88,89
2011-09-03,9,6,9,0,3,1,18.9,90,201
2011-09-03,9,6,10,0,3,1,18.4,92,258
2011-09-03,9,6,11,0,3,1,18.3,93,194
2011-09-03,9,6,12,0,3,1,20.0,87,257
2011-09-03,9,6,13,0,3,1,21.7,79,353
2011-09-03,9,6,14,0,3,1,23.2,74,380
2011-09-03,9,6,15,0,3,1,25.3,69,388
2011-09-03,9,6,16,0,3,1,27.0,65,374
2011-09-03,9,6,17,0,3,1,28.4,62,371
2011-09-03,9,6,18,0,3,1,29.4,60,339
2011-09-03,9,6,19,0,3,3,26.9,74,295
2011-09-03,9,6,20,0,3,2,26.3,80,219
2011-09-03,9,6,21,0,3,2,26.2,83,164
2011-09-03,9,6,22,0,3,1,26.2,81,162
2011-09-03,9,6,23,0,3,1,25.4,86,123
2011-09-04,9,7,0,0,3,1,24.4,90,109
2011-09-04,9,7,1,0,3,1,23.7,91,75
2011-09-04,9,7,2,0,3,1,23.2,90,60
2011-09-04,9,7,3,0,3,1,22.7,91,43
2011-09-04,9,7,4,0,3,1,22.5,91,4
2011-09-04,9,7,5,0,3,1,22.2,92,6
2011-09-04,9,7,6,0,3,1,22.1,92,3
2011-09-04,9,7,7,0,3,1,21.9,95,30
2011-09-04,9,7,8,0,3,1,21.8,95,70
2011-09-04,9,7,9,0,3,1,21.6,95,189
2011-09-04,9,7,10,0,3,1,21.5,95,297
2011-09-04,9,7,11,0,3,1,21.3,95,337
2011-09-04,9,7,12,0,3,1,22.2,92,435
2011-09-04,9,7,13,0,3,1,23.7,85,419
2011-09-04,9,7,14,0,3,1,25.3,78,361
2011-09-04,9,7,15,0,3,1,26.7,74,410
2011-09-04,9,7,16,0,3,1,27.8,70,337
2011-09-04,9,7,17,0,3,1,28.8,67,376
2011-09-04,9,7,18,0,3,1,29.9,63,356
2011-09-04,9,7,19,0,3,1,30.0,64,328
2011-09-04,9,7,20,0,3,1,30.1,62,229
2011-09-04,9,7,21,0,3,1,29.8,62,207
2011-09-04,9,7,22,0,3,2,28.9,67,155
2011-09-04,9,7,23,0,3,1,27.8,70,104
2011-09-05,9,1,0,1,3,1,26.5,74,97
2011-09-05,9,1,1,1,3,1,25.6,76,54
2011-09-05,9,1,2,1,3,1,25.2,77,39
2011-09-05,9,1,3,1,3,2,24.5,82,16
2011-09-05,9,1,4,1,3,1,23.7,85,8
2011-09-05,9,1,5,1,3,1,23.4,84,6
2011-09-05,9,1,6,1,3,1,23.3,81,11
2011-09-05,9,1,7,1,3,2,22.4,87,41
2011-09-05,9,1,8,1,3,2,22.4,88,101
2011-09-05,9,1,9,1,3,1,22.2,89,152
2011-09-05,9,1,10,1,3,1,21.9,90,244
2011-09-05,9,1,11,1,3,1,21.8,91,308
2011-09-05,9,1,12,1,3,1,22.2,91,353
2011-09-05,9,1,13,1,3,1,23.3,87,389
2011-09-05,9,1,14,1,3,1,24.4,82,357
2011-09-05,9,1,15,1,3,1,26.0,73,253
2011-09-05,9,1,16,1,3,1,27.2,69,284
2011-09-05,9,1,17,1,3,1,28.3,66,114
2011-09-05,9,1,18,1,3,1,28.7,64,123
2011-09-05,9,1,19,1,3,2,27.6,68,175
2011-09-05,9,1,20,1,3,1,27.5,69,82
2011-09-05,9,1,21,1,3,3,26.1,74,60
2011-09-05,9,1,22,1,3,3,24.7,83,64
2011-09-05,9,1,23,1,3,2,24.0,90,20
2011-09-06,9,2,0,0,3,3,23.6,91,8
2011-09-06,9,2,1,0,3,3,22.7,95,8
2011-09-06,9,2,2,0,3,3,22.2,98,2
2011-09-06,9,2,3,0,3,3,22.0,99,1
2011-09-06,9,2,4,0,3,3,21.8,99,4
2011-09-06,9,2,5,0,3,3,21.1,100,21
2011-09-06,9,2,6,0,3,2,18.9,95,72
2011-09-06,9,2,7,0,3,3,17.3,92,172
2011-09-06,9,2,8,0,3,3,17.1,92,364
2011-09-06,9,2,9,0,3,2,16.9,92,185
2011-09-06,9,2,10,0,3,2,16.8,92,106
2011-09-06,9,2,11,0,3,2,16.9,89,89
2011-09-06,9,2,12,0,3,2,16.8,91,67
2011-09-06,9,2,13,0,3,3,16.8,92,29
2011-09-06,9,2,14,0,3,3,16.8,92,24
2011-09-06,9,2,15,0,3,2,16.9,92,89
2011-09-06,9,2,16,0,3,2,17.2,91,106
2011-09-06,9,2,17,0,3,2,17.7,88,291
2011-09-06,9,2,18,0,3,2,18.0,85,373
2011-09-06,9,2,19,0,3,3,16.6,96,281
2011-09-06,9,2,20,0,3,3,16.5,96,163
2011-09-06,9,2,21,0,3,2,16.5,96,121
2011-09-06,9,2,22,0,3,2,16.6,94,84
2011-09-06,9,2,23,0,3,1,16.8,94,58
2011-09-07,9,3,0,0,3,2,16.9,95,13
2011-09-07,9,3,1,0,3,2,17.1,97,5
2011-09-07,9,3,2,0,3,2,17.4,98,6
